scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
{},95878,14,356,3,6,0.0,5.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tobias-figueiredo,Tobias Figueiredo,T. Figueiredo,Tobias Pereira Figueiredo,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_kRGPxC0.png
{},94007,14,264,4,6,0.0,8.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matias-rojas,Matías Rojas,M. Rojas,Matías Nicolás Rojas Romero,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_nkfQkPH.png
"{'DE': 39, 'FS': 2, 'GS': 13, 'SG': 4}",68928,14,276,1,7,0.0,8.49,0.0,3.61,13,5.1,"{'media_pontos_mandante': 4.785714285714286, 'media_pontos_visitante': 2.25, 'media_minutos_jogados': 101, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.31, 'FS': 0.15, 'DE': 3, 'GS': 1}, 'mandante': {'SG': 3, 'FS': 1, 'DE': 24, 'GS': 6}, 'visitante': {'SG': 1, 'FS': 1, 'DE': 15, 'GS': 7}}}",rafael,Rafael,Rafael,Rafael Pires Monteiro,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_5tYCknN.png
"{'A': 1, 'CA': 2, 'DS': 21, 'FC': 6, 'FS': 12, 'GC': 1, 'PC': 1, 'SG': 3}",38144,14,276,2,7,0.0,8.26,0.0,3.95,11,7.38,"{'media_pontos_mandante': 4.116666666666666, 'media_pontos_visitante': 3.7400000000000007, 'media_minutos_jogados': 88, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.27, 'FS': 1.09, 'A': 0.09, 'DS': 1.91, 'FC': 0.55, 'GC': 0.09, 'CA': 0.18, 'PC': 0.09}, 'mandante': {'SG': 2, 'FS': 8, 'DS': 11, 'FC': 5, 'CA': 1}, 'visitante': {'SG': 1, 'FS': 4, 'A': 1, 'DS': 10, 'FC': 1, 'GC': 1, 'CA': 1, 'PC': 1}}}",rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_220x220.png
{},108131,14,294,5,6,0.0,4.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",garcez,Garcez,Garcez,Maurício Garcez de Jesus,https://s.sde.globo.com/media/person_role/2023/07/11/photo_220x220_lXzHXcx.png
{},80538,14,266,3,3,0.0,7.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marlon,Marlon,Marlon,Marlon Santos da Silva Barbosa,https://s.sde.globo.com/media/person_role/2023/07/12/photo_220x220.png
"{'CA': 1, 'DE': 27, 'FS': 2, 'GS': 5, 'SG': 4}",94044,14,285,1,7,2.0,6.93,-0.83,5.25,8,1.36,"{'media_pontos_mandante': 6.625, 'media_pontos_visitante': 3.875, 'media_minutos_jogados': 102, 'minutos_jogados': 100, 'scouts': {'media': {'SG': 0.5, 'FS': 0.25, 'CA': 0.12, 'DE': 3.38, 'GS': 0.62}, 'mandante': {'SG': 3, 'FS': 1, 'DE': 12, 'GS': 1}, 'visitante': {'SG': 1, 'FS': 1, 'CA': 1, 'DE': 15, 'GS': 4}}}",john-victor,John Victor,J. Victor,John Victor Maciel Furtado,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_u4LssT8.png
"{'CA': 1, 'DS': 16, 'FC': 5, 'FD': 3, 'FF': 1, 'FS': 9, 'I': 2, 'SG': 3}",114374,14,277,2,6,0.0,7.67,0.0,4.49,9,2.12,"{'media_pontos_mandante': 4.757142857142857, 'media_pontos_visitante': 3.55, 'media_minutos_jogados': 75, 'minutos_jogados': 100, 'scouts': {'media': {'SG': 0.33, 'FS': 1, 'I': 0.22, 'DS': 1.78, 'FC': 0.56, 'CA': 0.11, 'FF': 0.11, 'FD': 0.33}, 'mandante': {'SG': 3, 'FS': 6, 'I': 1, 'DS': 11, 'FC': 4, 'CA': 1, 'FF': 1, 'FD': 3}, 'visitante': {'FS': 3, 'I': 1, 'DS': 5, 'FC': 1}}}",lucas-pires,Lucas Pires,L. Pires,Lucas Pires Silva,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_YT2uQmw.png
{'FC': 2},110605,14,277,4,6,-0.3,1.59,-0.4,-0.3,2,-0.18,"{'media_pontos_mandante': -0.3, 'media_pontos_visitante': 0, 'media_minutos_jogados': 41, 'minutos_jogados': 34, 'scouts': {'media': {'FC': 1}, 'mandante': {'FC': 2}, 'visitante': {}}}",vinicius-balieiro,Vinícius Balieiro,V. Balieiro,Vinícius Balieiro Lourenço de Carvalho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_yMHsqPr.png
"{'DS': 10, 'FC': 4, 'FD': 1, 'FS': 1}",112886,14,277,4,6,0.0,4.91,0.0,3.13,4,2.12,"{'media_pontos_mandante': 1.5, 'media_pontos_visitante': 4.75, 'media_minutos_jogados': 30, 'minutos_jogados': 11, 'scouts': {'media': {'FS': 0.25, 'DS': 2.5, 'FC': 1, 'FD': 0.25}, 'mandante': {'DS': 3, 'FC': 2}, 'visitante': {'FS': 1, 'DS': 7, 'FC': 2, 'FD': 1}}}",lucas-barbosa,Lucas Barbosa,L. Barbosa,Lucas Henrique Barbosa,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_Nn5zqEX.png
"{'DS': 1, 'FF': 1}",118747,14,277,4,6,0.0,2.0,0.0,0.5,4,0.75,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 16, 'minutos_jogados': 17, 'scouts': {'media': {'DS': 0.25, 'FF': 0.25}, 'mandante': {}, 'visitante': {'DS': 1, 'FF': 1}}}",ed-carlos,Ed Carlos,E. Carlos,Ed Carlos de Arruda Amorim,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_7WKkp5D.png
"{'A': 2, 'CA': 2, 'DS': 3, 'FC': 28, 'FD': 7, 'FF': 8, 'FS': 29, 'G': 4, 'I': 9}",89840,14,276,5,7,0.0,14.99,0.0,5.79,11,4.58,"{'media_pontos_mandante': 6.6166666666666645, 'media_pontos_visitante': 4.78, 'media_minutos_jogados': 89, 'minutos_jogados': 102, 'scouts': {'media': {'FS': 2.64, 'A': 0.18, 'G': 0.36, 'I': 0.82, 'DS': 0.27, 'FC': 2.55, 'CA': 0.18, 'FF': 0.73, 'FD': 0.64}, 'mandante': {'FS': 17, 'A': 2, 'G': 2, 'I': 5, 'DS': 3, 'FC': 15, 'CA': 1, 'FF': 5, 'FD': 3}, 'visitante': {'FS': 12, 'G': 2, 'I': 4, 'FC': 13, 'CA': 1, 'FF': 3, 'FD': 4}}}",calleri,Calleri,Calleri,Jonathan Calleri,https://s.sde.globo.com/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_220x220.png
"{'CA': 1, 'DS': 14, 'FC': 9, 'FD': 2, 'FF': 2, 'FS': 10, 'SG': 3}",96678,14,285,2,7,4.5,7.07,-0.46,4.13,9,3.2,"{'media_pontos_mandante': 4.324999999999999, 'media_pontos_visitante': 3.9599999999999995, 'media_minutos_jogados': 88, 'minutos_jogados': 100, 'scouts': {'media': {'SG': 0.33, 'FS': 1.11, 'DS': 1.56, 'FC': 1, 'CA': 0.11, 'FF': 0.22, 'FD': 0.22}, 'mandante': {'SG': 2, 'FS': 4, 'DS': 5, 'FC': 3, 'CA': 1, 'FD': 1}, 'visitante': {'SG': 1, 'FS': 6, 'DS': 9, 'FC': 6, 'FF': 2, 'FD': 1}}}",bustos,Bustos,Bustos,Fabricio Tomás Bustos Sein,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_8fg8wbo.png
{},125992,14,294,5,6,0.0,2.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",diogo-oliveira,Diogo Oliveira,D. Oliveira,Diogo de Oliveira Barbosa,https://s.sde.globo.com/media/person_role/2023/07/13/photo_220x220_q3rYQzD.png
"{'DE': 16, 'DP': 1, 'FS': 1, 'GS': 11}",93834,14,285,1,6,0.0,5.08,0.0,2.08,6,3.42,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 103, 'minutos_jogados': 115, 'scouts': {'media': {'FS': 0.17, 'DE': 2.67, 'DP': 0.17, 'GS': 1.83}, 'mandante': {'DE': 6, 'GS': 3}, 'visitante': {'FS': 1, 'DE': 10, 'DP': 1, 'GS': 8}}}",keiller,Keiller,Keiller,Keiller da Silva Nunes,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_3ZKNMQH.png
"{'A': 2, 'CA': 2, 'DS': 10, 'FC': 7, 'FD': 3, 'FF': 6, 'FS': 6, 'I': 2}",82766,14,276,4,7,0.9,5.74,-0.28,2.24,13,0.61,"{'media_pontos_mandante': 2.1833333333333336, 'media_pontos_visitante': 2.2857142857142856, 'media_minutos_jogados': 54, 'minutos_jogados': 32, 'scouts': {'media': {'FS': 0.46, 'A': 0.15, 'I': 0.15, 'DS': 0.77, 'FC': 0.54, 'CA': 0.15, 'FF': 0.46, 'FD': 0.23}, 'mandante': {'FS': 1, 'A': 2, 'DS': 1, 'FC': 2, 'CA': 2, 'FF': 5}, 'visitante': {'FS': 5, 'I': 2, 'DS': 9, 'FC': 5, 'FF': 1, 'FD': 3}}}",wellington-rato,Wellington Rato,W. Rato,Wellington Soares da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_bPEXkEO.png
{},106000,14,285,4,6,0.0,2.81,0.0,0.0,1,3.69,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 0, 'media_minutos_jogados': 6, 'minutos_jogados': 6, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-ramos,Lucas Ramos,L. Ramos,Lucas de Ramos Silveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_Tdt3VkZ.png
{},72372,14,276,1,6,0.0,6.0,0.0,0.0,0,8.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_220x220.png
"{'DE': 4, 'SG': 1}",86508,14,276,1,6,9.0,5.26,0.26,9.0,1,6.58,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 9, 'media_minutos_jogados': 97, 'minutos_jogados': 97, 'scouts': {'media': {'SG': 1, 'DE': 4}, 'mandante': {}, 'visitante': {'SG': 1, 'DE': 4}}}",jandrei,Jandrei,Jandrei,Jandrei Chitolina Carniel,https://s.sde.globo.com/media/person_role/2022/03/01/aea40f3f23e91096dde97a5b7a877640_220x220.png
"{'A': 2, 'CA': 1, 'DS': 19, 'FC': 14, 'FD': 1, 'FF': 7, 'FS': 9, 'I': 1}",81845,14,276,4,6,4.0,5.81,0.26,2.76,14,2.84,"{'media_pontos_mandante': 3.2285714285714286, 'media_pontos_visitante': 2.314285714285714, 'media_minutos_jogados': 57, 'minutos_jogados': 64, 'scouts': {'media': {'FS': 0.64, 'A': 0.14, 'I': 0.07, 'DS': 1.36, 'FC': 1, 'CA': 0.07, 'FF': 0.5, 'FD': 0.07}, 'mandante': {'FS': 4, 'A': 2, 'DS': 10, 'FC': 10, 'FF': 2}, 'visitante': {'FS': 5, 'I': 1, 'DS': 9, 'FC': 4, 'CA': 1, 'FF': 5, 'FD': 1}}}",alisson,Alisson,Alisson,Alisson Euler de Freitas Castro,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_220x220.png
{},100085,14,356,4,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-augusto,Pedro Augusto,P. Augusto,Pedro Augusto Borges da Costa,https://s.sde.globo.com/media/person_role/2023/07/13/photo_220x220_WqS12OB.png
"{'CA': 4, 'DS': 18, 'FC': 8, 'FS': 1, 'G': 1}",98976,14,276,4,7,0.0,4.22,0.0,2.15,11,3.11,"{'media_pontos_mandante': 2.7571428571428567, 'media_pontos_visitante': 1.1, 'media_minutos_jogados': 55, 'minutos_jogados': 61, 'scouts': {'media': {'FS': 0.09, 'G': 0.09, 'DS': 1.64, 'FC': 0.73, 'CA': 0.36}, 'mandante': {'FS': 1, 'G': 1, 'DS': 13, 'FC': 6, 'CA': 3}, 'visitante': {'DS': 5, 'FC': 2, 'CA': 1}}}",gabriel,Gabriel,Gabriel,Gabriel Neves Perdomo,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_220x220.png
"{'CA': 2, 'DS': 10, 'FC': 4, 'FD': 2, 'FF': 1, 'FS': 2, 'SG': 3}",97900,14,285,3,7,0.0,4.93,-1.14,2.55,11,-0.05,"{'media_pontos_mandante': 3.3599999999999994, 'media_pontos_visitante': 1.8666666666666665, 'media_minutos_jogados': 95, 'minutos_jogados': 100, 'scouts': {'media': {'SG': 0.27, 'FS': 0.18, 'DS': 0.91, 'FC': 0.36, 'CA': 0.18, 'FF': 0.09, 'FD': 0.18}, 'mandante': {'SG': 2, 'FS': 1, 'DS': 5, 'FC': 3, 'CA': 2, 'FF': 1, 'FD': 2}, 'visitante': {'SG': 1, 'FS': 1, 'DS': 5, 'FC': 1}}}",vitao,Vitão,Vitão,Vitor Eduardo da Silva Matos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_SngcHBI.png
"{'A': 1, 'CA': 2, 'DS': 20, 'FC': 10, 'FD': 2, 'FF': 1, 'FS': 12, 'FT': 1, 'G': 2, 'I': 2}",106002,14,285,4,2,0.0,7.55,0.0,5.77,9,0.39,"{'media_pontos_mandante': 4.5, 'media_pontos_visitante': 6.8, 'media_minutos_jogados': 81, 'minutos_jogados': 0, 'scouts': {'media': {'FS': 1.33, 'A': 0.11, 'FT': 0.11, 'G': 0.22, 'I': 0.22, 'DS': 2.22, 'FC': 1.11, 'CA': 0.22, 'FF': 0.11, 'FD': 0.22}, 'mandante': {'FS': 4, 'G': 1, 'I': 2, 'DS': 8, 'FC': 4, 'CA': 1, 'FF': 1}, 'visitante': {'FS': 8, 'A': 1, 'FT': 1, 'G': 1, 'DS': 12, 'FC': 6, 'CA': 1, 'FD': 2}}}",johnny,Johnny,Johnny,João Lucas Souza Cardoso,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_ylIGH1n.png
"{'DS': 9, 'FC': 5, 'FD': 1, 'FF': 2, 'FS': 3}",99440,14,285,4,6,0.0,5.11,0.0,2.72,5,1.6,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 55, 'minutos_jogados': 14, 'scouts': {'media': {'FS': 0.6, 'DS': 1.8, 'FC': 1, 'FF': 0.4, 'FD': 0.2}, 'mandante': {'FS': 1, 'DS': 3, 'FC': 4}, 'visitante': {'FS': 2, 'DS': 6, 'FC': 1, 'FF': 2, 'FD': 1}}}",baralhas,Baralhas,Baralhas,Gabriel Baralhas dos Santos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_MqX5wf1.png
"{'A': 2, 'CA': 2, 'DS': 9, 'FC': 9, 'FD': 8, 'FF': 6, 'FS': 18, 'SG': 3}",102318,14,276,2,7,0.0,9.37,0.0,4.54,12,2.09,"{'media_pontos_mandante': 4.8, 'media_pontos_visitante': 4.283333333333333, 'media_minutos_jogados': 88, 'minutos_jogados': 89, 'scouts': {'media': {'SG': 0.25, 'FS': 1.5, 'A': 0.17, 'DS': 0.75, 'FC': 0.75, 'CA': 0.17, 'FF': 0.5, 'FD': 0.67}, 'mandante': {'SG': 2, 'FS': 8, 'DS': 5, 'FC': 2, 'CA': 1, 'FF': 4, 'FD': 6}, 'visitante': {'SG': 1, 'FS': 10, 'A': 2, 'DS': 4, 'FC': 7, 'CA': 1, 'FF': 2, 'FD': 2}}}",caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,https://s.sde.globo.com/media/person_role/2023/01/27/photo_220x220_rRBJfVv.png
"{'CA': 2, 'DS': 6, 'FC': 11, 'FD': 2, 'FF': 6, 'FS': 14, 'FT': 1, 'G': 1, 'I': 1}",98219,14,285,5,6,3.4,6.84,0.26,3.0,9,2.43,"{'media_pontos_mandante': 1.5, 'media_pontos_visitante': 4.2, 'media_minutos_jogados': 44, 'minutos_jogados': 27, 'scouts': {'media': {'FS': 1.56, 'FT': 0.11, 'G': 0.11, 'I': 0.11, 'DS': 0.67, 'FC': 1.22, 'CA': 0.22, 'FF': 0.67, 'FD': 0.22}, 'mandante': {'FS': 6, 'I': 1, 'DS': 2, 'FC': 5, 'CA': 1, 'FF': 4}, 'visitante': {'FS': 8, 'FT': 1, 'G': 1, 'DS': 4, 'FC': 6, 'CA': 1, 'FF': 2, 'FD': 2}}}",alemao,Alemão,Alemão,Alexandre Zurawski,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_Ymwr1lY.png
"{'CA': 2, 'DS': 3, 'FC': 2, 'FD': 1, 'FF': 4, 'FS': 12, 'G': 2, 'I': 3}",105647,14,285,4,5,0.0,7.97,0.0,4.52,6,1.9,"{'media_pontos_mandante': 7.3999999999999995, 'media_pontos_visitante': 1.6333333333333335, 'media_minutos_jogados': 66, 'minutos_jogados': 70, 'scouts': {'media': {'FS': 2, 'G': 0.33, 'I': 0.5, 'DS': 0.5, 'FC': 0.33, 'CA': 0.33, 'FF': 0.67, 'FD': 0.17}, 'mandante': {'FS': 5, 'G': 2, 'I': 1, 'DS': 2, 'CA': 1, 'FF': 3}, 'visitante': {'FS': 7, 'I': 2, 'DS': 1, 'FC': 2, 'CA': 1, 'FF': 1, 'FD': 1}}}",mauricio,Maurício,Maurício,Maurício Magalhães Prado,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_7KIwg4E.png
"{'CA': 1, 'DS': 9, 'FC': 4, 'FD': 1, 'FF': 1, 'FS': 7, 'PC': 1, 'SG': 2}",104385,14,285,3,6,0.0,5.25,0.0,2.88,8,3.43,"{'media_pontos_mandante': 3.725, 'media_pontos_visitante': 2.05, 'media_minutos_jogados': 55, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.25, 'FS': 0.88, 'DS': 1.12, 'FC': 0.5, 'CA': 0.12, 'FF': 0.12, 'FD': 0.12, 'PC': 0.12}, 'mandante': {'SG': 2, 'FS': 3, 'DS': 4, 'FC': 4, 'CA': 1, 'FF': 1}, 'visitante': {'FS': 4, 'DS': 5, 'FD': 1, 'PC': 1}}}",igor-gomes,Igor Gomes,I. Gomes,Igor Gomes Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_I7Q1WEp.png
"{'A': 1, 'CA': 2, 'DS': 2, 'FC': 3, 'FF': 2, 'FS': 5, 'G': 1, 'I': 2}",90309,14,276,5,6,1.0,3.6,-0.68,2.35,7,0.72,"{'media_pontos_mandante': 4.733333333333333, 'media_pontos_visitante': 0.55, 'media_minutos_jogados': 36, 'minutos_jogados': 81, 'scouts': {'media': {'FS': 0.71, 'A': 0.14, 'G': 0.14, 'I': 0.29, 'DS': 0.29, 'FC': 0.43, 'CA': 0.29, 'FF': 0.29}, 'mandante': {'FS': 2, 'A': 1, 'G': 1, 'DS': 1, 'CA': 1}, 'visitante': {'FS': 3, 'I': 2, 'DS': 1, 'FC': 3, 'CA': 1, 'FF': 2}}}",david,David,David,David Correa da Fonseca,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_zc5jjjt.png
{'CV': 1},69040,14,277,1,3,-3.0,2.32,-1.68,-3.0,0,5.38,"{'media_pontos_mandante': -3, 'media_pontos_visitante': 0, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {'CV': 1}, 'mandante': {'CV': 1}, 'visitante': {}}}",vladimir,Vladimir,Vladimir,Vladimir Orlando Cardoso de Araújo Filho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_nxWv2qc.png
"{'CA': 1, 'CV': 1, 'DS': 15, 'FC': 18, 'FD': 7, 'FF': 8, 'FS': 8, 'FT': 1, 'G': 1, 'I': 3}",106822,14,276,4,7,0.2,8.07,-0.46,3.46,11,0.06,"{'media_pontos_mandante': 3.816666666666667, 'media_pontos_visitante': 3.0399999999999996, 'media_minutos_jogados': 71, 'minutos_jogados': 33, 'scouts': {'media': {'FS': 0.73, 'FT': 0.09, 'G': 0.09, 'I': 0.27, 'DS': 1.36, 'FC': 1.64, 'CA': 0.09, 'CV': 0.09, 'FF': 0.73, 'FD': 0.64}, 'mandante': {'FS': 3, 'G': 1, 'I': 2, 'DS': 9, 'FC': 12, 'FF': 2, 'FD': 4}, 'visitante': {'FS': 5, 'FT': 1, 'I': 1, 'DS': 6, 'FC': 6, 'CA': 1, 'CV': 1, 'FF': 6, 'FD': 3}}}",rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_220x220.png
"{'A': 1, 'CA': 3, 'DS': 2, 'FC': 4, 'FF': 1, 'FS': 2, 'SG': 1}",105672,14,285,3,6,0.0,2.88,0.0,1.67,6,0.63,"{'media_pontos_mandante': 3.35, 'media_pontos_visitante': 0.8250000000000002, 'media_minutos_jogados': 81, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.17, 'FS': 0.33, 'A': 0.17, 'DS': 0.33, 'FC': 0.67, 'CA': 0.5, 'FF': 0.17}, 'mandante': {'SG': 1, 'DS': 1, 'FC': 1, 'FF': 1}, 'visitante': {'FS': 2, 'A': 1, 'DS': 1, 'FC': 3, 'CA': 3}}}",nicolas-hernandez,Nicolás Hernández,N. Hernández,Nicolás Hernández Rodríguez,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_l85XoS0.png
"{'FF': 1, 'FS': 1}",100103,14,327,5,6,1.3,5.27,-1.73,1.3,1,0.99,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 1.3, 'media_minutos_jogados': 34, 'minutos_jogados': 34, 'scouts': {'media': {'FS': 1, 'FF': 1}, 'mandante': {}, 'visitante': {'FS': 1, 'FF': 1}}}",pedrinho,Pedrinho,Pedrinho,Pedro Gabriel Pereira Lopes,https://s.sde.globo.com/media/person_role/2023/07/04/photo_220x220_ougKVvu.png
{},95466,14,276,2,5,0.0,6.0,0.0,0.0,0,8.22,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_220x220.png
"{'DS': 2, 'FC': 1, 'FD': 1, 'FS': 1, 'SG': 1}",71227,14,267,3,6,0.2,5.32,-1.41,4.4,2,0.15,"{'media_pontos_mandante': 4.3999999999999995, 'media_pontos_visitante': 0, 'media_minutos_jogados': 76, 'minutos_jogados': 103, 'scouts': {'media': {'SG': 0.5, 'FS': 0.5, 'DS': 1, 'FC': 0.5, 'FD': 0.5}, 'mandante': {'SG': 1, 'FS': 1, 'DS': 2, 'FC': 1, 'FD': 1}, 'visitante': {}}}",maicon,Maicon,Maicon,Maicon Pereira Roque,https://s.sde.globo.com/media/person_role/2023/06/28/photo_220x220.png
"{'CA': 1, 'DS': 5, 'FC': 5, 'FS': 1}",107809,14,285,4,6,0.2,1.94,-0.07,0.67,6,0.17,"{'media_pontos_mandante': 0.8500000000000001, 'media_pontos_visitante': 0.5750000000000001, 'media_minutos_jogados': 30, 'minutos_jogados': 23, 'scouts': {'media': {'FS': 0.17, 'DS': 0.83, 'FC': 0.83, 'CA': 0.17}, 'mandante': {'DS': 3, 'FC': 3, 'CA': 1}, 'visitante': {'FS': 1, 'DS': 2, 'FC': 2}}}",matheus-dias,Matheus Dias,M. Dias,Matheus dos Santos Dias,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_f09xlRk.png
"{'DS': 4, 'FC': 8, 'FD': 1, 'FF': 1, 'SG': 2}",101728,14,276,3,2,7.4,5.26,1.04,2.4,6,5.41,"{'media_pontos_mandante': 0.5, 'media_pontos_visitante': 4.3, 'media_minutos_jogados': 72, 'minutos_jogados': 97, 'scouts': {'media': {'SG': 0.33, 'DS': 0.67, 'FC': 1.33, 'FF': 0.17, 'FD': 0.17}, 'mandante': {'DS': 2, 'FC': 3}, 'visitante': {'SG': 2, 'DS': 2, 'FC': 5, 'FF': 1, 'FD': 1}}}",diego-costa,Diego Costa,D. Costa,Diego Henrique Costa Barbosa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_220x220.png
"{'FC': 1, 'FS': 1}",117870,14,285,4,6,0.0,2.11,0.0,0.2,1,2.69,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 19, 'minutos_jogados': 19, 'scouts': {'media': {'FS': 1, 'FC': 1}, 'mandante': {'FS': 1, 'FC': 1}, 'visitante': {}}}",estevao,Estevão,Estevão,Estevão Barreto de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_HFq77iJ.png
"{'DS': 4, 'FC': 5, 'FD': 1, 'FF': 2, 'FS': 11, 'SG': 2}",115061,14,285,2,6,0.0,2.76,0.0,3.09,7,-0.26,"{'media_pontos_mandante': 3.45, 'media_pontos_visitante': 2.9400000000000004, 'media_minutos_jogados': 49, 'minutos_jogados': 3, 'scouts': {'media': {'SG': 0.29, 'FS': 1.57, 'DS': 0.57, 'FC': 0.71, 'FF': 0.29, 'FD': 0.14}, 'mandante': {'SG': 1, 'FS': 1, 'DS': 1, 'FC': 2, 'FF': 1}, 'visitante': {'SG': 1, 'FS': 10, 'DS': 3, 'FC': 3, 'FF': 1, 'FD': 1}}}",thauan-lara,Thauan Lara,T. Lara,Thauan Lara dos Santos,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_QvNiNqZ.png
{},79035,14,277,3,6,0.0,2.16,-0.84,0.0,1,0.04,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 0, 'media_minutos_jogados': 5, 'minutos_jogados': 5, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luiz-felipe,Luiz Felipe,L. Felipe,Luiz Felipe do Nascimento dos Santos,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_aiqNBl6.png
