atleta_id,apelido,clube_id,clube_name,player_position,med_chutes_no_gol,med_desarmes_executado,med_faltas_sofridas,med_chutes_fora,med_gols,med_assistencias
115915,Lelê,266,Fluminense,ata,0.6470588235294118,0.47058823529411764,0.29411764705882354,0.8823529411764706,0.11764705882352941,0.11764705882352941
115959,Endrick,275,Palmeiras,ata,0.13333333333333333,0.26666666666666666,0.8666666666666667,0.26666666666666666,0.26666666666666666,0.0
115986,Denilson,1371,Cuiabá,mei,0.4,1.4,1.0666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667
115997,Mateus Henrique,327,América-MG,mei,0.0,1.0,1.5,0.0,0.0,0.0
115998,Adyson,327,América-MG,ata,0.0,1.5,0.0,0.0,0.0,0.0
116012,Matheus Gonçalves,262,Flamengo,mei,0.0,0.0,1.0,0.5,0.0,0.0
116012,Matheus Gonçalves,280,Bragantino,mei,0.0,0.0,1.5,0.5,0.0,0.0
116013,Igor Jesus,262,Flamengo,mei,0.0,0.5,1.5,0.5,0.0,0.0
116034,Victor Hugo,262,Flamengo,mei,0.05263157894736842,1.0,0.7894736842105263,0.2631578947368421,0.05263157894736842,0.10526315789473684
116048,Raí,263,Botafogo,mei,0.0,0.0,0.0,0.0,0.0,0.0
116065,Cuiabano,284,Grêmio,lat,0.375,1.125,1.0,0.375,0.125,0.0
116432,Daniel Junior,283,Cruzeiro,mei,0.0,0.0,1.25,0.25,0.0,0.0
116447,Hércules,356,Fortaleza,mei,0.3076923076923077,1.5384615384615385,0.5384615384615384,0.5384615384615384,0.07692307692307693,0.0
116450,André,265,Bahia,lat,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
116461,Jamerson,294,Coritiba,lat,0.2222222222222222,1.8888888888888888,0.3888888888888889,0.3333333333333333,0.0,0.0
116672,Daniel Ruiz,277,Santos,mei,0.0,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0,0.0
117314,Thiago Borbas,280,Bragantino,ata,0.6470588235294118,0.4117647058823529,0.5882352941176471,0.6470588235294118,0.29411764705882354,0.058823529411764705
117336,Cipriano,280,Bragantino,zag,0.0,3.0,0.0,0.0,0.0,0.0
117403,Renato Marques,327,América-MG,ata,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
117459,Léo Maná,264,Corinthians,lat,0.0,1.0,0.0,0.0,0.0,0.0
117711,Pedro Caixinha,280,Bragantino,tec,0.0,0.0,0.0,0.0,0.0,0.0
117849,Giovane,264,Corinthians,ata,0.0,0.5,0.0,1.0,0.0,0.0
117870,Estevão,285,Internacional,mei,0.0,0.0,1.0,0.0,0.0,0.0
117909,Wesley,264,Corinthians,ata,0.3333333333333333,1.0,1.0,0.2222222222222222,0.1111111111111111,0.0
118175,Nathan Camargo,280,Bragantino,mei,0.0,0.0,1.0,0.0,0.0,0.0
