scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
"{'A': 1, 'CA': 1, 'DS': 2, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 10, 'G': 1, 'I': 1}",73479,12,285,5,7,10.3,4.81,1.74,2.67,8,6.67,"{'media_pontos_mandante': 3, 'media_pontos_visitante': 2.48, 'media_minutos_jogados': 38, 'minutos_jogados': 82, 'scouts': {'media': {'FS': 1.25, 'A': 0.12, 'G': 0.12, 'I': 0.12, 'DS': 0.25, 'FC': 0.62, 'CA': 0.12, 'FF': 0.38, 'FD': 0.12}, 'mandante': {'FS': 3, 'A': 1, 'DS': 1, 'FC': 1, 'FF': 2}, 'visitante': {'FS': 7, 'G': 1, 'I': 1, 'DS': 1, 'FC': 4, 'CA': 1, 'FF': 1, 'FD': 1}}}",jean-dias,Jean Dias,J. Dias,Jean Dias da Costa,https://s.sde.globo.com/media/person_role/2023/04/10/photo_220x220_UU1DWbN.png
"{'A': 1, 'DS': 4, 'FD': 1, 'FF': 1, 'FS': 2, 'I': 1}",123153,12,284,5,6,0.0,4.19,0.0,2.12,6,3.16,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 41, 'minutos_jogados': 25, 'scouts': {'media': {'FS': 0.33, 'A': 0.17, 'I': 0.17, 'DS': 0.67, 'FF': 0.17, 'FD': 0.17}, 'mandante': {'FS': 2, 'A': 1, 'DS': 2, 'FF': 1, 'FD': 1}, 'visitante': {'I': 1, 'DS': 2}}}",zinho,Zinho,Zinho,Luis Henrique Hoffmann,https://s.sde.globo.com/media/person_role/2023/04/13/photo_220x220_dzNYC4x.png
{},118238,12,284,4,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ronald,Ronald,Ronald,Ronald Cardoso Falkoski,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_EPk63SW.png
{},124313,12,275,2,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ian,Ian,Ian,Ian Custódio dos Anjos,https://s.sde.globo.com/media/person_role/2023/04/05/photo_220x220_UNa4pQH.png
"{'CA': 1, 'CV': 1, 'DS': 10, 'FC': 10, 'FF': 2, 'FS': 4, 'SG': 1}",91190,12,1371,2,6,1.9,4.04,0.03,1.94,7,1.21,"{'media_pontos_mandante': 0.5499999999999999, 'media_pontos_visitante': 3.8000000000000003, 'media_minutos_jogados': 65, 'minutos_jogados': 18, 'scouts': {'media': {'SG': 0.14, 'FS': 0.57, 'DS': 1.43, 'FC': 1.43, 'CA': 0.14, 'CV': 0.14, 'FF': 0.29}, 'mandante': {'FS': 2, 'DS': 5, 'FC': 8, 'CA': 1, 'CV': 1, 'FF': 2}, 'visitante': {'SG': 1, 'FS': 2, 'DS': 5, 'FC': 2}}}",pk,PK,PK,Ítaro Patric Cardoso Calmon,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_kfJYHxI.png
{},124358,12,294,2,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-vitor,João Vitor,J. Vitor,João Vitor da Silva Almeida,https://s.sde.globo.com/media/person_role/2023/04/08/photo_220x220_99Ek8Df.png
"{'FC': 1, 'FS': 1}",107801,12,284,3,6,0.0,0.75,0.0,0.2,1,0.73,"{'media_pontos_mandante': 0.2, 'media_pontos_visitante': 0, 'media_minutos_jogados': 11, 'minutos_jogados': 11, 'scouts': {'media': {'FS': 1, 'FC': 1}, 'mandante': {'FS': 1, 'FC': 1}, 'visitante': {}}}",nata,Natã,Natã,Natã Felipe de Amorim Santos,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_nMfgjlm.png
"{'CA': 1, 'DS': 27, 'FC': 19, 'FD': 2, 'FF': 3, 'FS': 8, 'I': 1, 'SG': 5}",93702,12,277,2,7,3.3,7.62,-0.17,5.39,11,2.07,"{'media_pontos_mandante': 4.914285714285714, 'media_pontos_visitante': 6.25, 'media_minutos_jogados': 81, 'minutos_jogados': 100, 'scouts': {'media': {'SG': 0.45, 'FS': 0.73, 'I': 0.09, 'DS': 2.45, 'FC': 1.73, 'CA': 0.09, 'FF': 0.27, 'FD': 0.18}, 'mandante': {'SG': 3, 'FS': 5, 'DS': 14, 'FC': 13, 'FF': 2, 'FD': 2}, 'visitante': {'SG': 2, 'FS': 3, 'I': 1, 'DS': 13, 'FC': 6, 'CA': 1, 'FF': 1}}}",gabriel-inocencio,Gabriel Inocêncio,G. Inocêncio,Gabriel de Souza Inocêncio,https://s.sde.globo.com/media/person_role/2023/04/13/photo_220x220_FQGuEEf.png
{'FF': 1},111839,12,266,3,6,0.0,0.74,-0.13,0.4,2,-0.01,"{'media_pontos_mandante': 0.4, 'media_pontos_visitante': 0, 'media_minutos_jogados': 32, 'minutos_jogados': 34, 'scouts': {'media': {'FF': 0.5}, 'mandante': {'FF': 1}, 'visitante': {}}}",felipe-andrade,Felipe Andrade,F. Andrade,Felipe de Andrade Vieira,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_lkQ8S78.png
"{'CA': 1, 'DS': 15, 'FC': 8, 'FD': 1, 'FF': 3, 'FS': 16, 'FT': 1, 'G': 1, 'I': 1}",105911,12,285,4,6,3.7,3.96,0.35,4.64,8,2.35,"{'media_pontos_mandante': 7.35, 'media_pontos_visitante': 3.733333333333333, 'media_minutos_jogados': 86, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 2, 'FT': 0.12, 'G': 0.12, 'I': 0.12, 'DS': 1.88, 'FC': 1, 'CA': 0.12, 'FF': 0.38, 'FD': 0.12}, 'mandante': {'FS': 4, 'G': 1, 'DS': 4, 'FC': 3, 'FF': 1}, 'visitante': {'FS': 12, 'FT': 1, 'I': 1, 'DS': 11, 'FC': 5, 'CA': 1, 'FF': 2, 'FD': 1}}}",romulo,Rômulo,Rômulo,Rômulo Zanre Zwarg,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_eEMPMPy.png
{},107740,12,285,1,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",emerson-junior,Emerson Júnior,E. Júnior,Emerson Fabiano Kerber Júnior,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_O9bfirr.png
"{'FC': 3, 'FD': 3, 'FS': 6, 'I': 2, 'PS': 1}",123022,12,264,5,6,0.2,1.48,-0.07,1.3,5,0.11,"{'media_pontos_mandante': 0.75, 'media_pontos_visitante': 1.666666666666667, 'media_minutos_jogados': 39, 'minutos_jogados': 16, 'scouts': {'media': {'FS': 1.2, 'I': 0.4, 'FC': 0.6, 'FD': 0.6, 'PS': 0.2}, 'mandante': {'FS': 1, 'I': 2, 'FD': 1}, 'visitante': {'FS': 5, 'FC': 3, 'FD': 2, 'PS': 1}}}",pedro,Pedro,Pedro,Pedro Henrique Silva dos Santos,https://s.sde.globo.com/media/person_role/2023/04/13/photo_220x220.png
{},112984,12,262,5,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",werton,Werton,Werton,Werton de Almeida Rêgo,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_b5lT2QZ.png
"{'CA': 2, 'DS': 2, 'FC': 3}",107416,12,277,4,6,1.1,2.15,0.17,-0.17,3,0.71,"{'media_pontos_mandante': -0.16666666666666666, 'media_pontos_visitante': 0, 'media_minutos_jogados': 21, 'minutos_jogados': 29, 'scouts': {'media': {'DS': 0.67, 'FC': 1, 'CA': 0.67}, 'mandante': {'DS': 2, 'FC': 3, 'CA': 2}, 'visitante': {}}}",luan-dias,Luan Dias,L. Dias,Luan Dias da Silva,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png
"{'CA': 1, 'FC': 1}",108352,12,285,5,6,0.0,2.08,-0.35,-0.65,2,-0.01,"{'media_pontos_mandante': -1.3, 'media_pontos_visitante': 0, 'media_minutos_jogados': 30, 'minutos_jogados': 19, 'scouts': {'media': {'FC': 0.5, 'CA': 0.5}, 'mandante': {'FC': 1, 'CA': 1}, 'visitante': {}}}",gabriel-barros,Gabriel Barros,G. Barros,Gabriel de Sousa Barros,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220.png
"{'DS': 2, 'FC': 3, 'FD': 1, 'FF': 2, 'FS': 1, 'I': 2}",37865,12,277,5,6,-0.3,1.96,-0.28,0.77,6,-0.21,"{'media_pontos_mandante': 0.3333333333333333, 'media_pontos_visitante': 1.2, 'media_minutos_jogados': 28, 'minutos_jogados': 16, 'scouts': {'media': {'FS': 0.17, 'I': 0.33, 'DS': 0.33, 'FC': 0.5, 'FF': 0.33, 'FD': 0.17}, 'mandante': {'FC': 2, 'FF': 2}, 'visitante': {'FS': 1, 'I': 2, 'DS': 2, 'FC': 1, 'FD': 1}}}",bruno-mezenga,Bruno Mezenga,B. Mezenga,Bruno Ferreira Mombra Rosa,https://s.sde.globo.com/media/person_role/2023/04/22/photo_220x220_arJY0Tn.png
{},106882,12,266,4,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",edinho,Edinho,Edinho,Eder Maciel Lopes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_5q9s5aJ.png
"{'CA': 1, 'DS': 6, 'FC': 2, 'FF': 2, 'FS': 5}",116672,12,277,4,6,0.0,3.47,0.0,1.08,9,1.53,"{'media_pontos_mandante': 1.24, 'media_pontos_visitante': 0.875, 'media_minutos_jogados': 33, 'minutos_jogados': 8, 'scouts': {'media': {'FS': 0.56, 'DS': 0.67, 'FC': 0.22, 'CA': 0.11, 'FF': 0.22}, 'mandante': {'FS': 3, 'DS': 5, 'FC': 1, 'CA': 1}, 'visitante': {'FS': 2, 'DS': 1, 'FC': 1, 'FF': 2}}}",daniel-ruiz,Daniel Ruiz,D. Ruiz,Daniel Felipe Ruiz Rivera,https://s.sde.globo.com/media/person_role/2023/04/13/photo_220x220_XXpQoGP.png
"{'CA': 1, 'DS': 8, 'FC': 11, 'FD': 1, 'FS': 2}",118752,12,267,4,2,0.0,2.57,0.0,1.88,4,0.38,"{'media_pontos_mandante': 1.8, 'media_pontos_visitante': 1.95, 'media_minutos_jogados': 63, 'minutos_jogados': 75, 'scouts': {'media': {'FS': 0.5, 'DS': 2, 'FC': 2.75, 'CA': 0.25, 'FD': 0.25}, 'mandante': {'FS': 2, 'DS': 3, 'FC': 4, 'CA': 1, 'FD': 1}, 'visitante': {'DS': 5, 'FC': 7}}}",mateus-carvalho,Mateus Carvalho,M. Carvalho,Mateus Carvalho dos Santos,https://s.sde.globo.com/media/person_role/2023/04/14/photo_220x220_AtC7CQ7.png
"{'DS': 2, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 6, 'FT': 1, 'I': 1}",123713,12,275,4,6,2.0,2.0,-0.05,1.67,6,1.28,"{'media_pontos_mandante': 1.9333333333333336, 'media_pontos_visitante': 1.4000000000000001, 'media_minutos_jogados': 31, 'minutos_jogados': 23, 'scouts': {'media': {'FS': 1, 'FT': 0.17, 'I': 0.17, 'DS': 0.33, 'FC': 0.17, 'FF': 0.17, 'FD': 0.17}, 'mandante': {'FS': 3, 'I': 1, 'DS': 2, 'FF': 1, 'FD': 1}, 'visitante': {'FS': 3, 'FT': 1, 'FC': 1}}}",luis-guilherme,Luis Guilherme,L. Guilherme,Luis Guilherme Lira dos Santos,https://s.sde.globo.com/media/person_role/2023/04/22/photo_220x220_xdmiXWp.png
{'DS': 1},123359,12,282,5,6,0.0,0.95,0.0,1.2,1,0.86,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 17, 'minutos_jogados': 17, 'scouts': {'media': {'DS': 1}, 'mandante': {}, 'visitante': {'DS': 1}}}",cadu,Cadu,Cadu,Carlos Eduardo Amaral Pereira de Castro,https://s.sde.globo.com/media/person_role/2023/04/13/photo_220x220_FDCeBal.png
"{'DS': 1, 'FC': 1, 'FF': 1}",104420,12,293,5,6,0.0,2.39,0.0,1.7,1,2.83,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 21, 'minutos_jogados': 21, 'scouts': {'media': {'DS': 1, 'FC': 1, 'FF': 1}, 'mandante': {'DS': 1, 'FC': 1, 'FF': 1}, 'visitante': {}}}",reinaldo,Reinaldo,Reinaldo,Reinaldo Nascimento Satorno,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_220x220.png
"{'CA': 1, 'DE': 20, 'FS': 2, 'GS': 7, 'SG': 1}",87603,12,327,1,6,-1.0,2.66,-0.29,3.6,5,0.01,"{'media_pontos_mandante': 2.375, 'media_pontos_visitante': 4.25, 'media_minutos_jogados': 102, 'minutos_jogados': 105, 'scouts': {'media': {'SG': 0.17, 'FS': 0.33, 'CA': 0.17, 'DE': 3.33, 'GS': 1.17}, 'mandante': {'SG': 1, 'FS': 1, 'CA': 1, 'DE': 8, 'GS': 3}, 'visitante': {'FS': 1, 'DE': 12, 'GS': 4}}}",mateus-pasinato,Mateus Pasinato,M. Pasinato,Mateus Pasinato,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_1bOXVa7.png
"{'CA': 1, 'FC': 2}",107803,12,294,5,6,0.0,1.77,0.0,-1.6,1,2.46,"{'media_pontos_mandante': 0, 'media_pontos_visitante': -1.6, 'media_minutos_jogados': 86, 'minutos_jogados': 86, 'scouts': {'media': {'FC': 2, 'CA': 1}, 'mandante': {}, 'visitante': {'FC': 2, 'CA': 1}}}",wesley,Wesley,Wesley,Wesley da Conceição Duarte Moreira,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_KnKkZDT.png
"{'CA': 1, 'DS': 9, 'FC': 7, 'FD': 1, 'FF': 1, 'FS': 2, 'SG': 1}",121821,12,264,3,2,0.0,2.03,0.0,1.96,8,1.36,"{'media_pontos_mandante': 2.75, 'media_pontos_visitante': 1.175, 'media_minutos_jogados': 98, 'minutos_jogados': 99, 'scouts': {'media': {'SG': 0.12, 'FS': 0.25, 'DS': 1.12, 'FC': 0.88, 'CA': 0.12, 'FF': 0.12, 'FD': 0.12}, 'mandante': {'SG': 1, 'FS': 1, 'DS': 6, 'FC': 5, 'CA': 1, 'FF': 1}, 'visitante': {'FS': 1, 'DS': 3, 'FC': 2, 'FD': 1}}}",murillo,Murillo,Murillo,Murillo Santiago Costa dos Santos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_220x220_dsRP9Y8.png
{},122233,12,284,5,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ronald-barcellos,Ronald Barcellos,R. Barcellos,Ronald Barcellos Arantes,https://s.sde.globo.com/media/person_role/2023/04/14/photo_220x220_9Vjj41S.png
"{'DS': 2, 'FC': 2}",121830,12,263,5,6,0.0,1.39,0.0,0.6,3,0.6,"{'media_pontos_mandante': 0.6, 'media_pontos_visitante': 0.6, 'media_minutos_jogados': 15, 'minutos_jogados': 34, 'scouts': {'media': {'DS': 0.67, 'FC': 0.67}, 'mandante': {'DS': 1}, 'visitante': {'DS': 1, 'FC': 2}}}",janderson,Janderson,Janderson,Janderson de Carvalho Costa,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_ubiTL56.png
{'V': 6},70800,12,262,6,7,6.16,11.73,0.69,6.11,11,3.92,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jorge-sampaoli,Jorge Sampaoli,J. Sampaoli,Jorge Sampaoli,https://s.sde.globo.com/media/person_role/2023/04/17/photo_220x220_Fp5qEri.png
"{'DS': 1, 'FC': 2, 'FF': 1, 'FS': 3}",115404,12,267,5,6,0.0,2.72,0.0,1.45,2,1.86,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 22, 'minutos_jogados': 22, 'scouts': {'media': {'FS': 1.5, 'DS': 0.5, 'FC': 1, 'FF': 0.5}, 'mandante': {'FC': 2}, 'visitante': {'FS': 3, 'DS': 1, 'FF': 1}}}",rwan,Rwan,Rwan,Rwan Philipe Rodrigues de Souza Cruz,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_rYedMV0.png
{'FS': 2},122439,12,266,4,6,0.0,0.81,0.0,0.5,2,1.35,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 8, 'minutos_jogados': 13, 'scouts': {'media': {'FS': 1}, 'mandante': {}, 'visitante': {'FS': 2}}}",isaac,Isaac,Isaac,Isaac Rodrigues de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_BvtRIqc.png
{},104991,12,263,1,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igo-gabriel,Igo Gabriel,I. Gabriel,Igo Gabriel Santos Pereira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_C8GywEv.png
{},118501,12,262,2,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ze-welinton,Zé Welinton,Z. Welinton,José Welinton Campos Menezes,https://s.sde.globo.com/media/person_role/2022/06/29/eb9c2188bfd2d30e670faa55785ea3f2_220x220.png
{},109102,12,293,4,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",daniel-martins,Daniel Martins,D. Martins,Daniel Sergio Martins,https://s.sde.globo.com/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png
{'V': 5},40990,12,276,6,7,1.55,10.41,-0.49,5.14,11,0.92,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",dorival-junior,Dorival Júnior,D. Júnior,Dorival Silvestre Júnior,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_Lo29Wew.png
{},110947,12,266,4,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gustavo-apis,Gustavo Apis,G. Apis,Gustavo Apis Pascoal de Farias,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_s4LBYSN.png
"{'CA': 1, 'DS': 1, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 6, 'G': 1, 'I': 4}",105909,12,265,5,6,11.4,3.79,2.2,1.88,6,7.4,"{'media_pontos_mandante': -0.4, 'media_pontos_visitante': 3.025, 'media_minutos_jogados': 42, 'minutos_jogados': 103, 'scouts': {'media': {'FS': 1, 'G': 0.17, 'I': 0.67, 'DS': 0.17, 'FC': 0.83, 'CA': 0.17, 'FF': 0.17, 'FD': 0.17}, 'mandante': {'FS': 3, 'I': 4, 'FC': 3, 'CA': 1}, 'visitante': {'FS': 3, 'G': 1, 'DS': 1, 'FC': 2, 'FF': 1, 'FD': 1}}}",vinicius-mingotti,Vinicius Mingotti,V. Mingotti,Vinicius Alessandro Mingotti,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_YH7397F.png
"{'DS': 4, 'FC': 2, 'FD': 1, 'FS': 4, 'G': 1}",105845,12,264,4,6,-0.3,5.7,-0.17,2.57,6,-0.22,"{'media_pontos_mandante': 4.366666666666667, 'media_pontos_visitante': 0.7666666666666667, 'media_minutos_jogados': 46, 'minutos_jogados': 38, 'scouts': {'media': {'FS': 0.67, 'G': 0.17, 'DS': 0.67, 'FC': 0.33, 'FD': 0.17}, 'mandante': {'FS': 3, 'G': 1, 'DS': 2, 'FD': 1}, 'visitante': {'FS': 1, 'DS': 2, 'FC': 2}}}",matheus-araujo,Matheus Araújo,M. Araújo,Matheus de Araújo Andrade,https://s.sde.globo.com/media/person_role/2023/03/02/photo_220x220_BedE425.png
"{'CA': 1, 'DS': 3, 'FC': 2, 'FS': 2, 'I': 1, 'PC': 1}",97969,12,294,2,7,1.2,1.3,0.18,0.47,4,0.77,"{'media_pontos_mandante': -1, 'media_pontos_visitante': 0.9666666666666668, 'media_minutos_jogados': 42, 'minutos_jogados': 18, 'scouts': {'media': {'FS': 0.5, 'I': 0.25, 'DS': 0.75, 'FC': 0.5, 'CA': 0.25, 'PC': 0.25}, 'mandante': {'PC': 1}, 'visitante': {'FS': 2, 'I': 1, 'DS': 3, 'FC': 2, 'CA': 1}}}",marcos-vinicius,Marcos Vinícius,M. Vinícius,Marcos Vinícius da Silva Santos,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_ZD0eKFv.png
{},121766,12,267,2,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulinho,Paulinho,Paulinho,Paulo Ricardo de Souza Babilônia,https://s.sde.globo.com/media/person_role/2023/02/23/photo_220x220_5ClDe2s.png
{},123717,12,284,2,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ze-guilherme,Zé Guilherme,Z. Guilherme,José Guilherme de Lima Costa,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_HA7qoxl.png
"{'CA': 2, 'DS': 7, 'FC': 7, 'FD': 2, 'FF': 1, 'SG': 1}",111309,12,284,3,7,0.0,1.93,0.0,2.08,6,-0.1,"{'media_pontos_mandante': 2.25, 'media_pontos_visitante': 1.75, 'media_minutos_jogados': 52, 'minutos_jogados': 100, 'scouts': {'media': {'SG': 0.17, 'DS': 1.17, 'FC': 1.17, 'CA': 0.33, 'FF': 0.17, 'FD': 0.33}, 'mandante': {'SG': 1, 'DS': 4, 'FC': 6, 'CA': 1, 'FF': 1, 'FD': 1}, 'visitante': {'DS': 3, 'FC': 1, 'CA': 1, 'FD': 1}}}",gustavo-martins,Gustavo Martins,G. Martins,Gustavo Martins de Souza Santos,https://s.sde.globo.com/media/person_role/2023/05/25/photo_220x220_levDrmA.png
{'V': 2},41327,12,264,6,7,2.48,7.07,-0.7,4.16,9,1.55,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vanderlei-luxemburgo,Vanderlei Luxemburgo,V. Luxemburgo,Vanderlei Luxemburgo da Silva,https://s.sde.globo.com/media/person_role/2023/05/02/photo_220x220_53uYX2K.png
"{'CA': 2, 'DS': 4, 'FC': 10, 'FF': 2, 'FS': 3}",115671,12,284,4,6,0.0,0.94,0.0,0.48,6,0.14,"{'media_pontos_mandante': 0.375, 'media_pontos_visitante': 0.7000000000000001, 'media_minutos_jogados': 51, 'minutos_jogados': 52, 'scouts': {'media': {'FS': 0.5, 'DS': 0.67, 'FC': 1.67, 'CA': 0.33, 'FF': 0.33}, 'mandante': {'FS': 1, 'DS': 2, 'FC': 4, 'CA': 1, 'FF': 1}, 'visitante': {'FS': 2, 'DS': 2, 'FC': 6, 'CA': 1, 'FF': 1}}}",mila,Mila,Mila,Lucas Eduardo Müller - Milla,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_GjZARIK.png
"{'CA': 1, 'DS': 3, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 10, 'I': 1}",111891,12,264,4,7,2.1,3.25,0.06,2.72,4,1.34,"{'media_pontos_mandante': 3.3, 'media_pontos_visitante': 2.1500000000000004, 'media_minutos_jogados': 71, 'minutos_jogados': 86, 'scouts': {'media': {'FS': 2.5, 'I': 0.25, 'DS': 0.75, 'FC': 1.5, 'CA': 0.25, 'FF': 1.25, 'FD': 0.25}, 'mandante': {'FS': 2, 'DS': 1, 'FF': 4, 'FD': 1}, 'visitante': {'FS': 8, 'I': 1, 'DS': 2, 'FC': 6, 'CA': 1, 'FF': 1}}}",guilherme-biro,Guilherme Biro,G. Biro,Guilherme Sucigan Mafra Cunha,https://s.sde.globo.com/media/person_role/2022/07/02/ea53a64347e60658cdcbd15ba83320ba_220x220.png
{},123054,12,265,1,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",tiago-gomes,Tiago Gomes,T. Gomes,Tiago Gomes dos Santos,https://s.sde.globo.com/media/person_role/2023/04/24/photo_220x220.png
{},111763,12,263,4,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jp-galvao,JP Galvão,J. Galvão,João Pedro Galvão de Carvalho,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_KKJAtgs.png
{},104424,12,284,1,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipe-scheibig,Felipe Scheibig,F. Scheibig,Felipe Mateus Scheibig,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_220x220.png
"{'CA': 2, 'DS': 4, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 3, 'I': 2}",104640,12,294,4,7,3.8,2.82,0.66,0.77,6,2.46,"{'media_pontos_mandante': 0.65, 'media_pontos_visitante': 0.825, 'media_minutos_jogados': 23, 'minutos_jogados': 38, 'scouts': {'media': {'FS': 0.5, 'I': 0.33, 'DS': 0.67, 'FC': 0.83, 'CA': 0.33, 'FF': 0.17, 'FD': 0.17}, 'mandante': {'FS': 1, 'I': 1, 'DS': 1, 'FC': 1}, 'visitante': {'FS': 2, 'I': 1, 'DS': 3, 'FC': 4, 'CA': 2, 'FF': 1, 'FD': 1}}}",matheus-bianqui,Matheus Bianqui,M. Bianqui,Matheus Henrique Bianqui,https://s.sde.globo.com/media/person_role/2023/04/21/photo_220x220.png
